Local authority code,LookUp_BoroughName,WardCode,WardName,Year ending Mar 2008,Year ending Jun 2008,Year ending Sep 2008,Year ending Dec 2008,Year ending Mar 2009,Year ending Jun 2009,Year ending Sep 2009,Year ending Dec 2009,Year ending Mar 2010,Year ending Jun 2010,Year ending Sep 2010,Year ending Dec 2010,Year ending Mar 2011,Year ending Jun 2011,Year ending Sep 2011,Year ending Dec 2011,Year ending Mar 2012,Year ending Jun 2012,Year ending Sep 2012,Year ending Dec 2012,Year ending Mar 2013,Year ending Jun 2013,Year ending Sep 2013,Year ending Dec 2013,Year ending Mar 2014,Year ending Jun 2014,Year ending Sep 2014,Year ending Dec 2014,Year ending Mar 2015,Year ending Jun 2015,Year ending Sep 2015,Year ending Dec 2015,Year ending Mar 2016,Year ending Jun 2016,Year ending Sep 2016,Year ending Dec 2016,Year ending Mar 2017,Year ending Jun 2017,Year ending Sep 2017,Year ending Dec 2017,Year ending Mar 2018,Year ending Jun 2018,Year ending Sep 2018,Year ending Dec 2018,Year ending Mar 2019,Year ending Jun 2019,Year ending Sep 2019,Year ending Dec 2019,Year ending Mar 2020,Year ending Jun 2020,Year ending Sep 2020,Year ending Dec 2020,Year ending Mar 2021,Year ending Jun 2021,Year ending Sep 2021,Year ending Dec 2021,Year ending Mar 2022,Year ending Jun 2022,Year ending Sep 2022,Year ending Dec 2022,Year ending Mar 2023
E09000019,Islington,E05000377,Mildmay,384908.90909,389545.42982,391318.16981,413785.50485,414334.30263,365085.8254,353317.03896,360488.37113,392645.67213,400116.07143,399341.41711,406613.98378,396895.97175,419112.3961,458032.79861,457875.66875,464219.4303,448803.49342,452096.69231,444803.79085,439522.13014,438531.18644,439983.95429,462462.29379,500322.05263,550216.43575,636909.57459,678263.24699,732075.13291,748964.36306,750639.32903,764327.79375,706771.19653,710837.69281,655958.95455,646678.60504,620202.75,595657.9619,651099.13761,628602.04959,647119.05085,664504.76522,673716.65,661797.0177,682977.17391,679208.5431,643681.45045,667021.83962,692931.91589,721610.09091,772246.65556,772907.21154,762543.34862,694377.62712,712430.62857,760331.79487,770717.69939,866986.49573,831150.38621,768841.44785,764104.55556
E09000020,Kensington and Chelsea,E05009388,Abingdon,1113411.1543,1140757.351,1133154.4355,1153763.3333,1083878.6408,1076253.271,1040482.1532,1014507.6045,1033575.1338,1066217.404,1106896.8387,1205170.0493,1311349.9776,1297928.7372,1366663.8478,1445685.973,1469068.3857,1654487.0155,1741592.9308,1652165.9843,1690518.3916,1652692.6974,1733037.3051,1798994.7951,1736089.8619,1667481.0365,1709957.5892,1723454.8929,1732388.574,1812377.707,1767793.3563,1707743.5363,1783209.0699,1750795.6386,1734888.3954,1866420.3521,1921920.1917,2128080.4029,2188571.1447,2061508.7391,2047721.2045,1904992.6371,1694081.6429,1577849.3288,1633420.0133,1925993.5065,1936244.9438,1917276.8868,1926047.1429,1843321.6667,1867042.6705,2140976.4943,2101379.3578,2136720.7746,2248502.9931,2201443.1103,2260278.5122,2201506.5826,2162944.568,2181492.6204,2151296.9925
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,1329953.6582,1463177.0595,1415686.6652,1459685.8571,1480132.0403,1362867.0296,1217383.3913,1209479.6897,1259756.3186,1220494.0407,1343557.6085,1335870.2626,1459894.8421,1542779.8479,1597234.217,1623650.4615,1623711.1869,1727547.7296,1837926.1404,2042501.9577,2137051.6948,2255297.8072,2392565.7961,2420943.0464,2506322.8284,2639383.2198,2520043.5277,2756802.0725,2740747.3738,2472234.3196,2636261.0108,2417460.1381,2296170.6526,2407337.359,2487837.8786,3054368.5414,3945582.3947,3517994.7192,3361464.1899,2965815.5509,2524865.8067,2596116.65,2611981.744,2568085.7143,2489948.2301,2603208.8235,2454286.5636,2413093.157,2484681.6532,2412296.1416,2768710.1858,2836527.2566,2884220.7951,2598358.3312,2518345.9669,2378212.5811,2424441.993,2797432.2985,2876445.4671,2848349.4258,2802326.0274
E09000020,Kensington and Chelsea,E05009394,Dalgarno,460328.2,498113.375,357122.70833,367175,361925,351952.38095,457715.2381,481860.08333,502647.27778,524304.25974,523660.91892,520899.46154,499313.23529,465444.44444,490147.94118,526016.5625,618270.46512,706764.31818,811522.5,807339.02439,796073.55263,720800.69048,588606.2,598742.4,609200.52083,735153.53704,829333.46552,897623.50877,1002212.7778,953008.47826,964024.72222,795260.19481,754220.09524,765767.04348,777490.45082,849073.37662,889670.91837,855460.36585,868659.09091,855101.85185,975812.5,1123906.25,1140307.6923,1061416.6667,707454.54545,626000,645937.5,714466.66667,791692.30769,912454.54545,900147.05882,958943.47826,903877.41935,998004.14583,1042236.561,1025930.5278,1093931,1206666.6667,1447330,1379163.8889,1474207.8947
E09000020,Kensington and Chelsea,E05009392,Colville,809450.65,898951.40984,926170.41772,880793.15068,881220.83333,717991.97015,768547.17857,794226.33663,886409,945826.23729,943504.05738,999261.32773,1004810.8182,1022781.4516,1069044.913,1027461.944,1114545.3282,1080748.5317,1165239.6491,1178151.4957,1056014.3621,1056957.6903,968359.19672,965840.93846,1041381.6641,1156607.2128,1272079.6142,1297703.3145,1305852.1466,1224486.1607,1172469.0476,1329587.2556,1416698.0874,1485882.7931,1504906.7973,1330026.25,1454210.0517,1696313.5,1644365.8548,1777703.5192,1458941.4894,1781320.1754,1925411.5385,1947584.4595,1896400,1695129.1566,1500799.0698,1533694.0741,1733267.3718,1610544.9306,1702558.3594,1590958.9306,1383597.186,1568444.1624,1609236.8974,1682954.6182,1893759.58,1982306.8289,1934532.519,1809728.5542,1656004.6622
E09000020,Kensington and Chelsea,E05009390,Campden,1342431.037,1619022.0784,1609924.8358,1503647.6058,1465508.8151,1265087,1440816.4211,1562729.3813,1616100.6282,1774250.2895,1743689.8072,1734697.9,1782376.875,1796513.9305,1849146.3012,1803444.1266,1855655.8026,1815252.1156,1908761.12,2061573.0065,2169123.8808,2169584.0438,2155074.1986,2354804.0128,2572538.9045,2483602.7068,2478195.4897,2312382.7443,2221341.8219,2400047.55,2517708.218,3170418.5772,3161569.4628,3285914.7529,3311007.2966,2843828.626,2390028.0513,2990042.5052,3143651.73,3723401.2348,4399795.5102,3999570,4088982.3659,3600097.3939,2934745.8595,3224944.1273,3080116.7576,3180738.7692,2951031.4727,2812767.7879,2813020.79,3381843.8868,3773088.4463,3373360.6914,3781923.4602,3703441.9538,3452507.6258,4053099.3873,3785402.9856,3555149.3485,3515720.8684
E09000020,Kensington and Chelsea,E05009396,Golborne,471546.34091,410015.91892,405543.13333,373485.83871,409847.21875,422446.57692,368997.92593,380983.14706,371292.05882,406843.16393,445249.88889,469532.59259,476782.3,425572.66667,452293.88889,515960.55556,570293.41463,608147.2973,568290.2439,511186.66667,461484.61538,516742.22222,505902.88462,513189.2973,562519.97849,596678.65934,626357.06329,677386.29032,687950,636800.42373,635659.37143,694532.1791,725027.875,742505.83019,778454.39535,793879.97917,813915.59615,853091.81944,907736.11111,906068.96552,868582.29167,818531.66667,739618.93103,810440.34615,973999.95238,928636.31818,800380.43478,704435.18519,608416.66667,653817.24138,660013.63636,751485.10811,733840.21951,712604.69811,711956.64444,637312.16216,725561.79487,774659.11538,906746.10345,824422.62162,891575.77143
E09000020,Kensington and Chelsea,E05009393,Courtfield,1013646.5171,1124468.8205,1116755.7647,1207688.8699,1219048.8115,1151191.1189,1105595.4771,1061707.7202,1099558.6823,1121387.0323,1219252.9552,1272230.136,1307417.7629,1307625.934,1257400.8841,1353726.0314,1420004.3213,1465902.1388,1587121.914,1444612.635,1405827.5871,1469900.0242,1480041.3333,1645337.0583,1699531.0597,1740204.122,1755202.5816,1821291.436,1831597.7401,1831380.7025,1949384.0974,1916030.8013,2012313.7117,1996313.4654,1911135.0069,2046615,1968842.1579,2127961.9739,2148877.3097,1903514.4103,2039157.9619,1916972.58,1957911.8,1983093.0761,1879686.6067,1919216.8947,1812518.3964,1824394.3486,1882195.5085,1902869.6408,1945418.6495,1813213.949,1605527.534,1559132.2448,1696285.3448,1842180.3309,1874934.3235,1889931.438,1916494.2786,1909581.5903,1972332.5594
E09000020,Kensington and Chelsea,E05009397,Holland,1018504.2056,1108706.9632,998833.53922,1027887.8667,1043775.0156,798438.92857,887456.57534,985270.52336,1058613.0909,1082892.4016,1140350,1265694.2273,1342732.0168,1379546.7364,1352505.4882,1294897.7803,1145368.1311,1123119.9391,1367967.2381,1267706.6697,1277451.5304,1296345.6218,1433566.5401,1803482.45,2041690.2025,2411167.0745,2286496.2086,2228577.8137,2171228.5106,1884128.7319,2033324.3277,2030485.9091,1945931.0286,1929328.5984,1729416.1583,1774640.6106,1726276.8966,1672067.2826,1731533.5955,1732123.0526,2261894.0244,2295653.8864,2325030.25,2280454.2547,2039918.8395,2552488.0588,2518900.6849,2384309.0361,2110724.759,1742266.7901,1823023.7647,2055886.6667,2295892.3918,2298618.7561,2425768.3488,2295134.7152,2634575.8759,2825524.8468,3263209.4032,3395562.3429,3060733.828
E09000020,Kensington and Chelsea,E05009395,Earl's Court,555341.74671,545605.89493,496480.35865,633761.46825,620954.5,630412.19388,658355.94059,639777.96094,659934.57639,681798.65806,709341.65896,765026.73596,761761.96373,746228.65899,769675.22581,751256.15714,757112.32609,841598.51553,872563.17568,918531.50685,923146.77632,910645.78182,906811.01622,931322.97382,956092.55288,1019266.9617,1065374.5051,1088024.1947,1134446.8333,1087344.0683,1096002.3793,1123815.4135,1079349.194,1069057.5856,1022457.2842,1006874.3958,1069571.25,1096878.956,1081299.3158,1026536.6875,978715.54054,899673.5942,845169.66154,887185.04615,830336.375,819139.34426,840738.09524,823984.375,886243.24324,921867.64706,982870.57813,992577.86567,1088012.9538,1061851.8409,1141070.8085,1111606.56,1083064.1596,1190040.6071,1082945.8333,1179908.9674,1149951.3846
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,1094982.4846,1094490.4762,1166673.1226,1169177.9762,1175400.6329,1328468.9242,1069773.371,1188742.4875,1190883.3222,1229702.1277,1284094.7368,1377900.5263,1459918.99,1446794.165,1353904.2288,1238625.5702,1135252.5431,1186821.1441,1182931.2752,1290972.2243,1255502.6106,1153152.1593,1265383.5772,1129393.9339,1197295.958,1389603.512,1648918.675,2192182.7983,2230186.0603,2510026.9174,2574637.2039,2187448.2692,2276378.3495,2125122.093,1803376.3158,2042780.3279,1929070.5882,1868626.65,1999031.1311,1671610.4839,1858430.3279,1734806.717,1605522.6,1763580.6716,1779557.8571,2167494.9296,2168652,1983869.375,1972847.8571,1522880.942,1686142.8448,1849266.4286,1575258.9286,1592819.16,1749791.3049,1792245.2821,1821990.4615,1946168.6782,1834052.35,1828674.0385,1943742.7368
E09000020,Kensington and Chelsea,E05009398,Norland,1700193.2843,1713724.5952,1852803.6944,2273911.1014,2062673.7288,2156935.6061,1722286.025,1295186.8471,1508975.1868,1396562.1489,1802207.9355,2065366.9362,1976362.4466,1915132.3495,1640450.6636,1549309.0865,1608606.0943,2081018.0096,2724690.4894,2625400.3043,2536709.1412,2416119.3297,2113005.07,2389218.6381,2578476.8818,2422046.5044,2802173.7308,2728253.69,2736892.0918,2756154.8046,2331829.4545,2433635.0119,3191496.3861,3351294.2135,3642268.5897,3638238.8235,2829199.1667,2737079.8387,2865730.6719,2827449.3148,2830326.125,3153325.26,3776856.1429,3738979.1875,4326290.7209,4147765.3265,3388599.9796,3339766.6481,3248155.8167,3331175.4068,3135361.7647,3467961.0526,3772408.9231,3476918.3721,3609272.0652,3631303.4091,3451110.4938,3640591.6667,4174041.6667,3777869.5652,3531288.1356
E09000020,Kensington and Chelsea,E05009399,Notting Dale,448417.81356,396661.97826,404600,446177.08333,416955.88235,376013.88889,666204.34783,797393.29032,833428.86207,903704.02941,948757.64516,811809.8,787207.52941,807724.2963,681752.15385,729751.75,700160,615209.67742,586500,551625.92593,577321.4,653404.96,737596.25926,788049.08772,830243.61818,784904.65116,748711.225,723987.16279,677796.38095,829979.4359,731341.83333,721741.07547,789114.2549,744607.76364,858893.52778,890729.53125,879549.81481,877424.75,789539.375,736045.2381,715516.66667,727014.58333,670705.26316,645552.94118,581154.7619,659541.66667,677514.70588,635489.58333,840142.85714,811941.17647,1094084.0417,1237693.9545,1103240.2917,1067864.7714,940911.29032,881586.2069,970603.44828,868289.47368,1206342.1053,1189395.4545,1115319.0476
E09000020,Kensington and Chelsea,E05009402,Redcliffe,975560.03953,965413.8296,998422.10625,1080778.4161,1174623.4887,1114486.7016,1077349.7012,985954.18848,1010166.5734,1018108.6318,1024072.8904,1029384.2941,960712.42857,1068684.1126,1053741.5528,1077770.7273,1318288.1116,1236156.9258,1287720.8602,1411508.819,1231275.5161,1298639.9761,1342015.527,1366979.7273,1399227.6692,1484094.5077,1575490.676,1649947.5242,1584562.3692,1604279.478,1590050.9274,1434138.7273,1501936.8912,1441061.9748,1341529.3077,1336137.0588,1550890.7471,1593841.6667,1613140.4783,1735653.4118,1906311.5897,2183270.3628,2508546.9115,2544559,2183088.4615,1982481.2421,1730121.9011,1709541.9604,1887539.4483,1745567.7143,2087153.1393,2119879.8197,2340196.7213,2377891.7722,2084955.2484,2093629.5973,1784451.0959,1689556.129,2019004.8759,2073327.6316,2584250
E09000020,Kensington and Chelsea,E05009405,Stanley,1161451.3333,1156134.6864,1351342.1721,1227022.6822,1189643.6509,1109866.6563,1046698.2821,1121200.3676,1216797.7273,1161478.8629,1122802.768,1292401.7874,1319122.477,1480034.1104,1762787.9673,1552725.5309,1426604.6519,1495612.1987,1363813.6779,1419048.4965,1763129.0149,1771208.281,1917067.2775,1929176.8756,1784237.9951,1976966.8209,1997316.5505,2212223.113,2514282.0392,2324201.8897,2244991.9835,1955002.8696,1846610.64,1991971.2617,1861328.9348,2087626,2039929.8987,2226931,2272025.5161,2074423.8276,2317354.1429,2131263.013,2284994.7465,2611196.4545,2242562.5238,2159601.9022,2512000.7938,2370113.7212,2496034.027,2509203.6961,2309257.1429,2183904.06,1905576.4706,2125477.8689,2481432.0313,2850077.6803,3212931.418,3355509.0084,3386979.8952,3176294.0492,3138359.7739
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,1228634.6422,1380158.0935,1451452.3481,1423515.5864,1313528.9216,1148367.5034,1165353.9595,1183551.199,1359287.7905,1453031.863,1485567.4229,1636516.9296,1551879.4136,1540310.3295,1480265.5593,1504333.4696,1508038.2834,1506449.7449,1699048.5521,1718789.6793,1829835.3723,1936296.0455,1963999.5632,2043619.8,2174077.1512,2367962.656,2474136.7163,2509576.6751,2504639.6885,2353993.7651,2404892.5759,2283104.8639,2221714.1887,2251411.1857,2006854.032,2059648.3802,2022831.8182,2185700.5169,2248060.8033,2286146.7627,2228044.8868,2204127.0102,2673540.505,2590985.8,2758324.2037,2775959.2692,2440630.8378,2853468.5726,2753493.0794,2864879.3051,3210363.48,2826190.102,2679839.3879,2365227.9423,2285091.2667,2265798.4843,2576003.8267,3049269.5248,2944064.3517,2872305.1296,2665297.3165
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,1246437.3217,1248960.0376,1176872.6903,1184205.7197,952640.22321,1061013.7759,1122758.0244,1098471.1739,1286788.5515,1304503.0471,1320976.2722,1314177.1813,1248460.1658,1235788.2642,1249303.4645,1390054.1829,1367945.8199,1528644.4877,1653332.8535,1834350.4082,2021386.7123,1993693.4362,2134493.3113,1981483.2667,1970707.8263,2058557.1744,2358261.9609,2398334.5266,2436883.4107,2866764.8012,2795475.0625,3027484.7071,2807273.0679,2512168.9191,2439266.1379,2287751.6381,2670370.7333,2578155.5556,2413078.4314,2224377.1089,2502945.88,2539918.8211,2534415.3402,2637899.9,2394200.7213,2356536.7287,2238700.1069,2096802.5556,2296100.2261,2292615.375,2417421.5909,2630635.8172,2370206.2527,2241034.4741,2304620.0703,2180972.0328,2599231.4923,3008284.7395,3085903.025,3381263.5726,3047211.4528
E09000020,Kensington and Chelsea,E05009404,St. Helen's,681795.84,658463.575,676328.18919,639730.55556,671582.14286,662591.86047,652988.09524,640023.80952,790566,775168.33333,753091.53333,883802.16667,791001.23469,798784.01053,891936.04938,772051.21918,786870.45882,907022.43023,908479.19608,930396.55882,1039691.7473,1038586.3523,1044730.2895,1078512.8293,1022996.2442,1005537.3827,1170341.3333,1180026.7119,1446136.8596,1426476,1218974.5273,1263902.4833,956440.10345,1002390.4727,1066979.54,1040515.0444,1170241.4286,1347104.6512,1287475,1195381.7073,1577070,1503754.1667,1652373.5294,1961541.6667,1527339.2857,1402842.1053,1218807.6923,1011427.0526,1073826.359,1162424.2667,1275626.4615,1454442.9412,1519843.7037,1314000.7692,1492000,1418695.9459,1268315.3846,1414423.0769,1231052.6316,1292283.3333,1327323.5294
E09000020,Kensington and Chelsea,E05009400,Pembridge,1078049.9481,1109809.3554,1052301.9213,1198839.6375,1058074.7727,1001307.7273,1044513.6813,852202.17978,1014143.1275,1023780.2647,1239173.2222,1490336.4057,1402766.2736,1468950.7748,1433512.1574,1253390.0696,1290510.5487,1306983.602,1428248.9053,1462020.3229,1523238.5978,1532110.0526,1289078.2069,1566862.6897,1900321.04,2000189.9123,2103080.9211,1996468.9252,1679782.8947,1600885.6707,1592296.7105,1652226.7123,1759387.9884,1680178.5132,1931352.3919,1860575.5375,1834164.8767,1717334.5667,1587735.117,1659174.8077,1654153.2464,2057301.7069,2211160.6964,2201193.7344,2038462.3188,2619332.3378,2491886.3924,2423147.1392,2758497.5556,2087233.6774,1986983.7241,2143517.3279,2346089.7195,2142648.0769,2324052.4272,2313049.9901,2086104.3176,2358806.6375,2380052.3974,2488817.975,2712579.1549
E09000021,Kingston upon Thames,E05000403,Canbury,358959.00542,355797.65064,345256.6888,360408.11111,353219.48344,352325.12245,343584.52258,342914.36702,362430.86124,373220.20455,397445.32456,416012.09735,410564.55093,403227.16228,407431.34274,398095.11538,402785.56204,418737.20949,420268.12019,435493.10695,435850.80899,432225.01951,452220.08537,453580.65017,473198.84227,487509.55162,501696.69756,520422.27681,529901.98982,557254.48493,589229.6,622614.03734,622445.65556,615892.12549,616014.71806,610608.35714,605982.5375,605625.03704,605429.81461,606397.36932,604972.62162,594290.82234,587851.68919,594055.61458,594846.66463,606699.30031,610576.42319,624116.63345,640596.89083,640493.51872,674390.35821,649531.30556,680712.32778,671274.42915,681537.50566,704523.88889,721821.31628,765821.25275,789260.24118,776127.68421,785267.61202
E09000021,Kingston upon Thames,E05000401,Berrylands,339898.71134,339109.46746,331712.0155,318481.13208,323478.26087,316714.24051,302754.52128,308494.95614,328039.65414,338662.49375,335393.77515,335641.93289,323104.28906,321723.26724,352730.58036,352932.80142,350697.00704,356093.82667,354381.92169,373822.51656,378935.89744,366576.62338,370343.53205,363429.92614,376421.2551,393044.21939,406392.58791,432642.04624,445794.42197,450969.30303,460214.47929,477281.34783,488173.55758,507176.57485,530339.05229,518376.00671,523900.18116,535118.05839,545579.10959,564882.39437,556494.11765,548897.49265,534537.38406,554147.14599,553342.42254,532799.7037,536390.57851,505518.64444,516677.66667,537842.85593,530254.60909,539955,572815.5303,570133.42541,568775.90674,559218.33854,549643.25455,529152.11029,547860.76974,566494.73826,570675
